time,price
2015-09-04 12:30:00.000,1123.31
2015-09-04 12:30:00.100,1123.31
2015-09-04 12:30:00.200,1123.25
2015-09-04 12:30:00.300,1123.25
2015-09-04 12:30:00.400,1123.25
2015-09-04 12:30:00.500,1123.25
2015-09-04 12:30:00.600,1123.25
2015-09-04 12:30:00.700,1123.25
2015-09-04 12:30:00.800,1123.25
2015-09-04 12:30:00.900,1123.2395
2015-09-04 12:30:01.000,1123.878
2015-09-04 12:30:01.100,1123.878
2015-09-04 12:30:01.200,1123.878
2015-09-04 12:30:01.300,1123.878
2015-09-04 12:30:01.400,1123.878
2015-09-04 12:30:01.500,1123.878
2015-09-04 12:30:01.600,1123.8
2015-09-04 12:30:01.700,1123.8
2015-09-04 12:30:01.800,1124.65
2015-09-04 12:30:01.900,1124.65
2015-09-04 12:30:02.000,1124.65
2015-09-04 12:30:02.100,1124.65
2015-09-04 12:30:02.200,1124.65
2015-09-04 12:30:02.300,1124.65
2015-09-04 12:30:02.400,1128.85
2015-09-04 12:30:02.500,1128.85
2015-09-04 12:30:02.600,1128.85
2015-09-04 12:30:02.700,1128.85
2015-09-04 12:30:02.800,1128.85
2015-09-04 12:30:02.900,1128.85
2015-09-04 12:30:03.000,1128.85
2015-09-04 12:30:03.100,1128.85
2015-09-04 12:30:03.200,1129.24
2015-09-04 12:30:03.300,1129.24
2015-09-04 12:30:03.400,1129.24
2015-09-04 12:30:03.500,1129.24
2015-09-04 12:30:03.600,1129.24
2015-09-04 12:30:03.700,1129.24
2015-09-04 12:30:03.800,1129.5
2015-09-04 12:30:03.900,1128.7955
2015-09-04 12:30:04.000,1128.7955
2015-09-04 12:30:04.100,1128.7955
2015-09-04 12:30:04.200,1128.7955
2015-09-04 12:30:04.300,1128.82
2015-09-04 12:30:04.400,1128.82
2015-09-04 12:30:04.500,1129.062
2015-09-04 12:30:04.600,1129.062
2015-09-04 12:30:04.700,1129.062
2015-09-04 12:30:04.800,1129.062
2015-09-04 12:30:04.900,1128.715
2015-09-04 12:30:05.000,1128.715
2015-09-04 12:30:05.100,1128.715
2015-09-04 12:30:05.200,1128.715
2015-09-04 12:30:05.300,1128.715
2015-09-04 12:30:05.400,1128.715
2015-09-04 12:30:05.500,1128.715
2015-09-04 12:30:05.600,1128.6445
2015-09-04 12:30:05.700,1128.595
2015-09-04 12:30:05.800,1128.57
2015-09-04 12:30:05.900,1128.57
2015-09-04 12:30:06.000,1128.55
2015-09-04 12:30:06.100,1128.55
2015-09-04 12:30:06.200,1128.55
2015-09-04 12:30:06.300,1128.55
2015-09-04 12:30:06.400,1128.55
2015-09-04 12:30:06.500,1128.55
2015-09-04 12:30:06.600,1129.0
2015-09-04 12:30:06.700,1129.0
2015-09-04 12:30:06.800,1129.0
2015-09-04 12:30:06.900,1129.3
2015-09-04 12:30:07.000,1129.525
2015-09-04 12:30:07.100,1129.525
2015-09-04 12:30:07.200,1129.525
2015-09-04 12:30:07.300,1129.525
2015-09-04 12:30:07.400,1129.525
2015-09-04 12:30:07.500,1129.525
2015-09-04 12:30:07.600,1129.525
2015-09-04 12:30:07.700,1129.45
2015-09-04 12:30:07.800,1129.45
2015-09-04 12:30:07.900,1129.5
2015-09-04 12:30:08.000,1129.5
2015-09-04 12:30:08.100,1129.6
2015-09-04 12:30:08.200,1129.565
2015-09-04 12:30:08.300,1129.565
2015-09-04 12:30:08.400,1129.565
2015-09-04 12:30:08.500,1129.565
2015-09-04 12:30:08.600,1129.565
2015-09-04 12:30:08.700,1129.539
2015-09-04 12:30:08.800,1129.5555
2015-09-04 12:30:08.900,1129.5555
2015-09-04 12:30:09.000,1129.5555
2015-09-04 12:30:09.100,1129.69
2015-09-04 12:30:09.200,1129.8
2015-09-04 12:30:09.300,1129.8
2015-09-04 12:30:09.400,1129.8
2015-09-04 12:30:09.500,1129.8
2015-09-04 12:30:09.600,1129.8
2015-09-04 12:30:09.700,1129.8
2015-09-04 12:30:09.800,1129.8
2015-09-04 12:30:09.900,1129.6645
2015-09-04 12:30:10.000,1129.55
2015-09-04 12:30:10.100,1129.55
2015-09-04 12:30:10.200,1129.6505
2015-09-04 12:30:10.300,1129.6505
2015-09-04 12:30:10.400,1129.665
2015-09-04 12:30:10.500,1129.5439999999999
2015-09-04 12:30:10.600,1129.5439999999999
2015-09-04 12:30:10.700,1129.5439999999999
2015-09-04 12:30:10.800,1129.5439999999999
2015-09-04 12:30:10.900,1129.5439999999999
2015-09-04 12:30:11.000,1129.4
2015-09-04 12:30:11.100,1129.4
2015-09-04 12:30:11.200,1129.42
2015-09-04 12:30:11.300,1129.89
2015-09-04 12:30:11.400,1129.89
2015-09-04 12:30:11.500,1129.89
2015-09-04 12:30:11.600,1129.875
2015-09-04 12:30:11.700,1129.875
2015-09-04 12:30:11.800,1129.875
2015-09-04 12:30:11.900,1129.875
2015-09-04 12:30:12.000,1129.875
2015-09-04 12:30:12.100,1129.725
2015-09-04 12:30:12.200,1129.775
2015-09-04 12:30:12.300,1129.765
2015-09-04 12:30:12.400,1129.765
2015-09-04 12:30:12.500,1129.664
2015-09-04 12:30:12.600,1129.664
2015-09-04 12:30:12.700,1129.664
2015-09-04 12:30:12.800,1129.664
2015-09-04 12:30:12.900,1129.664
2015-09-04 12:30:13.000,1129.664
2015-09-04 12:30:13.100,1129.664
2015-09-04 12:30:13.200,1129.664
2015-09-04 12:30:13.300,1129.664
2015-09-04 12:30:13.400,1129.664
2015-09-04 12:30:13.500,1129.664
2015-09-04 12:30:13.600,1129.614
2015-09-04 12:30:13.700,1129.614
2015-09-04 12:30:13.800,1129.654
2015-09-04 12:30:13.900,1129.775
2015-09-04 12:30:14.000,1129.575
2015-09-04 12:30:14.100,1129.575
2015-09-04 12:30:14.200,1129.575
2015-09-04 12:30:14.300,1129.575
2015-09-04 12:30:14.400,1129.575
2015-09-04 12:30:14.500,1129.575
2015-09-04 12:30:14.600,1129.575
2015-09-04 12:30:14.700,1129.715
2015-09-04 12:30:14.800,1129.665
2015-09-04 12:30:14.900,1129.665
2015-09-04 12:30:15.000,1129.665
2015-09-04 12:30:15.100,1132.069
2015-09-04 12:30:15.200,1132.069
2015-09-04 12:30:15.300,1132.069
2015-09-04 12:30:15.400,1132.069
2015-09-04 12:30:15.500,1132.069
2015-09-04 12:30:15.600,1132.069
2015-09-04 12:30:15.700,1132.275
2015-09-04 12:30:15.800,1132.025
2015-09-04 12:30:15.900,1131.99
2015-09-04 12:30:16.000,1131.99
2015-09-04 12:30:16.100,1131.99
2015-09-04 12:30:16.200,1131.99
2015-09-04 12:30:16.300,1131.99
2015-09-04 12:30:16.400,1131.99
2015-09-04 12:30:16.500,1131.99
2015-09-04 12:30:16.600,1131.9145
2015-09-04 12:30:16.700,1131.866
2015-09-04 12:30:16.800,1131.866
2015-09-04 12:30:16.900,1132.016
2015-09-04 12:30:17.000,1132.016
2015-09-04 12:30:17.100,1132.016
2015-09-04 12:30:17.200,1131.975
2015-09-04 12:30:17.300,1131.975
2015-09-04 12:30:17.400,1131.975
2015-09-04 12:30:17.500,1131.975
2015-09-04 12:30:17.600,1131.835
2015-09-04 12:30:17.700,1131.8655
2015-09-04 12:30:17.800,1131.8655
