time,price
2017-06-02 12:30:00.000,1262.7365
2017-06-02 12:30:00.100,1262.885
2017-06-02 12:30:00.200,1262.865
2017-06-02 12:30:00.300,1262.865
2017-06-02 12:30:00.400,1262.865
2017-06-02 12:30:00.500,1262.865
2017-06-02 12:30:00.600,1262.865
2017-06-02 12:30:00.700,1262.915
2017-06-02 12:30:00.800,1262.915
2017-06-02 12:30:00.900,1262.915
2017-06-02 12:30:01.000,1263.0555
2017-06-02 12:30:01.100,1263.0555
2017-06-02 12:30:01.200,1263.0555
2017-06-02 12:30:01.300,1263.0555
2017-06-02 12:30:01.400,1263.0555
2017-06-02 12:30:01.500,1263.0555
2017-06-02 12:30:01.600,1265.56
2017-06-02 12:30:01.700,1265.56
2017-06-02 12:30:01.800,1265.56
2017-06-02 12:30:01.900,1265.8415
2017-06-02 12:30:02.000,1265.9515
2017-06-02 12:30:02.100,1265.9515
2017-06-02 12:30:02.200,1265.9415
2017-06-02 12:30:02.300,1266.052
2017-06-02 12:30:02.400,1266.052
2017-06-02 12:30:02.500,1266.0430000000001
2017-06-02 12:30:02.600,1265.873
2017-06-02 12:30:02.700,1265.873
2017-06-02 12:30:02.800,1265.873
2017-06-02 12:30:02.900,1266.0015
2017-06-02 12:30:03.000,1266.0015
2017-06-02 12:30:03.100,1266.0015
2017-06-02 12:30:03.200,1266.0015
2017-06-02 12:30:03.300,1266.0015
2017-06-02 12:30:03.400,1266.452
2017-06-02 12:30:03.500,1266.49
2017-06-02 12:30:03.600,1266.39
2017-06-02 12:30:03.700,1266.39
2017-06-02 12:30:03.800,1266.4489999999998
2017-06-02 12:30:03.900,1266.59
2017-06-02 12:30:04.000,1266.75
2017-06-02 12:30:04.100,1266.75
2017-06-02 12:30:04.200,1266.75
2017-06-02 12:30:04.300,1266.8519999999999
2017-06-02 12:30:04.400,1266.69
2017-06-02 12:30:04.500,1266.69
2017-06-02 12:30:04.600,1266.7515
2017-06-02 12:30:04.700,1266.64
2017-06-02 12:30:04.800,1266.74
2017-06-02 12:30:04.900,1267.0025
2017-06-02 12:30:05.000,1267.0025
2017-06-02 12:30:05.100,1267.0025
2017-06-02 12:30:05.200,1267.29
2017-06-02 12:30:05.300,1267.34
2017-06-02 12:30:05.400,1267.243
2017-06-02 12:30:05.500,1267.49
2017-06-02 12:30:05.600,1267.49
2017-06-02 12:30:05.700,1267.49
2017-06-02 12:30:05.800,1267.4365
2017-06-02 12:30:05.900,1267.4365
2017-06-02 12:30:06.000,1267.24
2017-06-02 12:30:06.100,1267.24
2017-06-02 12:30:06.200,1267.19
2017-06-02 12:30:06.300,1267.19
2017-06-02 12:30:06.400,1267.19
2017-06-02 12:30:06.500,1267.24
2017-06-02 12:30:06.600,1266.29
2017-06-02 12:30:06.700,1266.29
2017-06-02 12:30:06.800,1266.29
2017-06-02 12:30:06.900,1266.29
2017-06-02 12:30:07.000,1266.368
2017-06-02 12:30:07.100,1266.49
