time,price
2017-12-08 13:30:00.000,1246.74
2017-12-08 13:30:00.100,1246.74
2017-12-08 13:30:00.200,1246.74
2017-12-08 13:30:00.300,1246.74
2017-12-08 13:30:00.400,1246.69
2017-12-08 13:30:00.500,1246.69
2017-12-08 13:30:00.600,1246.69
2017-12-08 13:30:00.700,1246.64
2017-12-08 13:30:00.800,1246.64
2017-12-08 13:30:00.900,1246.64
2017-12-08 13:30:01.000,1248.1860000000001
2017-12-08 13:30:01.100,1248.1860000000001
2017-12-08 13:30:01.200,1248.1860000000001
2017-12-08 13:30:01.300,1248.1860000000001
2017-12-08 13:30:01.400,1248.2365
2017-12-08 13:30:01.500,1248.2365
2017-12-08 13:30:01.600,1248.49
2017-12-08 13:30:01.700,1249.04
2017-12-08 13:30:01.800,1248.96
2017-12-08 13:30:01.900,1248.96
2017-12-08 13:30:02.000,1248.96
2017-12-08 13:30:02.100,1248.96
2017-12-08 13:30:02.200,1249.109
2017-12-08 13:30:02.300,1249.109
2017-12-08 13:30:02.400,1249.109
2017-12-08 13:30:02.500,1249.1335
2017-12-08 13:30:02.600,1249.1085
2017-12-08 13:30:02.700,1249.1085
2017-12-08 13:30:02.800,1249.195
2017-12-08 13:30:02.900,1249.195
2017-12-08 13:30:03.000,1249.195
2017-12-08 13:30:03.100,1249.195
2017-12-08 13:30:03.200,1249.195
2017-12-08 13:30:03.300,1249.481
2017-12-08 13:30:03.400,1249.518
2017-12-08 13:30:03.500,1250.025
2017-12-08 13:30:03.600,1250.025
2017-12-08 13:30:03.700,1250.025
2017-12-08 13:30:03.800,1249.91
2017-12-08 13:30:03.900,1250.042
2017-12-08 13:30:04.000,1250.1135
2017-12-08 13:30:04.100,1250.1135
2017-12-08 13:30:04.200,1250.1135
2017-12-08 13:30:04.300,1250.3
2017-12-08 13:30:04.400,1250.3
2017-12-08 13:30:04.500,1250.415
2017-12-08 13:30:04.600,1250.335
2017-12-08 13:30:04.700,1250.249
2017-12-08 13:30:04.800,1250.345
2017-12-08 13:30:04.900,1250.345
2017-12-08 13:30:05.000,1250.345
2017-12-08 13:30:05.100,1250.305
2017-12-08 13:30:05.200,1250.325
2017-12-08 13:30:05.300,1250.1235
2017-12-08 13:30:05.400,1250.1235
2017-12-08 13:30:05.500,1250.07
2017-12-08 13:30:05.600,1250.185
2017-12-08 13:30:05.700,1250.075
2017-12-08 13:30:05.800,1250.09
2017-12-08 13:30:05.900,1250.09
2017-12-08 13:30:06.000,1250.155
2017-12-08 13:30:06.100,1250.035
2017-12-08 13:30:06.200,1249.655
2017-12-08 13:30:06.300,1249.655
2017-12-08 13:30:06.400,1249.7069999999999
2017-12-08 13:30:06.500,1249.7069999999999
2017-12-08 13:30:06.600,1249.7069999999999
2017-12-08 13:30:06.700,1249.81
2017-12-08 13:30:06.800,1249.81
2017-12-08 13:30:06.900,1249.9065
2017-12-08 13:30:07.000,1249.665
2017-12-08 13:30:07.100,1249.665
2017-12-08 13:30:07.200,1249.615
2017-12-08 13:30:07.300,1249.585
2017-12-08 13:30:07.400,1249.585
2017-12-08 13:30:07.500,1249.54
2017-12-08 13:30:07.600,1249.506
2017-12-08 13:30:07.700,1249.511
2017-12-08 13:30:07.800,1249.475
2017-12-08 13:30:07.900,1249.475
2017-12-08 13:30:08.000,1249.455
2017-12-08 13:30:08.100,1249.4415
2017-12-08 13:30:08.200,1249.2615
2017-12-08 13:30:08.300,1249.3519999999999
2017-12-08 13:30:08.400,1249.3115
2017-12-08 13:30:08.500,1249.36
2017-12-08 13:30:08.600,1249.36
2017-12-08 13:30:08.700,1249.4065
2017-12-08 13:30:08.800,1249.451
2017-12-08 13:30:08.900,1249.345
2017-12-08 13:30:09.000,1249.315
2017-12-08 13:30:09.100,1249.3519999999999
2017-12-08 13:30:09.200,1249.3519999999999
2017-12-08 13:30:09.300,1249.3519999999999
2017-12-08 13:30:09.400,1249.3415
2017-12-08 13:30:09.500,1249.265
2017-12-08 13:30:09.600,1249.1615
2017-12-08 13:30:09.700,1249.1615
2017-12-08 13:30:09.800,1249.1615
2017-12-08 13:30:09.900,1249.035
2017-12-08 13:30:10.000,1249.09
2017-12-08 13:30:10.100,1248.91
2017-12-08 13:30:10.200,1248.76
2017-12-08 13:30:10.300,1248.76
2017-12-08 13:30:10.400,1248.76
2017-12-08 13:30:10.500,1248.76
