time,price
2015-06-05 12:30:00.000,1174.565
2015-06-05 12:30:00.100,1174.565
2015-06-05 12:30:00.200,1174.585
2015-06-05 12:30:00.300,1174.585
2015-06-05 12:30:00.400,1174.585
2015-06-05 12:30:00.500,1174.585
2015-06-05 12:30:00.600,1174.59
2015-06-05 12:30:00.700,1174.6095
2015-06-05 12:30:00.800,1174.6985
2015-06-05 12:30:00.900,1174.6985
2015-06-05 12:30:01.000,1174.6985
2015-06-05 12:30:01.100,1174.6985
2015-06-05 12:30:01.200,1174.74
2015-06-05 12:30:01.300,1174.67
2015-06-05 12:30:01.400,1174.67
2015-06-05 12:30:01.500,1174.67
2015-06-05 12:30:01.600,1167.1
2015-06-05 12:30:01.700,1167.1
2015-06-05 12:30:01.800,1167.1
2015-06-05 12:30:01.900,1167.1
2015-06-05 12:30:02.000,1167.1
2015-06-05 12:30:02.100,1166.725
2015-06-05 12:30:02.200,1167.075
2015-06-05 12:30:02.300,1167.184
2015-06-05 12:30:02.400,1167.184
2015-06-05 12:30:02.500,1167.6095
2015-06-05 12:30:02.600,1167.15
2015-06-05 12:30:02.700,1167.16
2015-06-05 12:30:02.800,1167.16
2015-06-05 12:30:02.900,1166.5
2015-06-05 12:30:03.000,1166.5
2015-06-05 12:30:03.100,1166.0165
2015-06-05 12:30:03.200,1166.0165
2015-06-05 12:30:03.300,1166.0165
2015-06-05 12:30:03.400,1167.1
2015-06-05 12:30:03.500,1166.615
2015-06-05 12:30:03.600,1166.615
2015-06-05 12:30:03.700,1166.615
2015-06-05 12:30:03.800,1166.7145
2015-06-05 12:30:03.900,1166.7145
2015-06-05 12:30:04.000,1166.7145
2015-06-05 12:30:04.100,1166.731
2015-06-05 12:30:04.200,1166.1689999999999
2015-06-05 12:30:04.300,1166.1689999999999
2015-06-05 12:30:04.400,1166.1689999999999
2015-06-05 12:30:04.500,1166.1689999999999
2015-06-05 12:30:04.600,1166.1689999999999
2015-06-05 12:30:04.700,1166.141
2015-06-05 12:30:04.800,1166.141
2015-06-05 12:30:04.900,1165.9955
2015-06-05 12:30:05.000,1165.9955
2015-06-05 12:30:05.100,1165.9955
2015-06-05 12:30:05.200,1165.892
2015-06-05 12:30:05.300,1165.892
2015-06-05 12:30:05.400,1165.892
2015-06-05 12:30:05.500,1165.892
2015-06-05 12:30:05.600,1165.941
2015-06-05 12:30:05.700,1165.8915
2015-06-05 12:30:05.800,1165.8915
2015-06-05 12:30:05.900,1165.8915
2015-06-05 12:30:06.000,1165.672
2015-06-05 12:30:06.100,1165.672
2015-06-05 12:30:06.200,1165.56
2015-06-05 12:30:06.300,1165.879
2015-06-05 12:30:06.400,1165.879
2015-06-05 12:30:06.500,1165.879
2015-06-05 12:30:06.600,1165.86
2015-06-05 12:30:06.700,1165.8010000000002
2015-06-05 12:30:06.800,1165.576
2015-06-05 12:30:06.900,1165.415
2015-06-05 12:30:07.000,1165.39
2015-06-05 12:30:07.100,1165.39
2015-06-05 12:30:07.200,1165.39
2015-06-05 12:30:07.300,1165.515
2015-06-05 12:30:07.400,1165.515
2015-06-05 12:30:07.500,1165.515
2015-06-05 12:30:07.600,1165.555
2015-06-05 12:30:07.700,1165.767
2015-06-05 12:30:07.800,1165.767
2015-06-05 12:30:07.900,1165.767
2015-06-05 12:30:08.000,1166.025
2015-06-05 12:30:08.100,1166.08
