time,price
2015-01-09 13:30:00.000,1211.38
2015-01-09 13:30:00.100,1211.38
2015-01-09 13:30:00.200,1211.38
2015-01-09 13:30:00.300,1211.38
2015-01-09 13:30:00.400,1211.38
2015-01-09 13:30:00.500,1211.38
2015-01-09 13:30:00.600,1211.336
2015-01-09 13:30:00.700,1210.8455
2015-01-09 13:30:00.800,1210.8455
2015-01-09 13:30:00.900,1210.8455
2015-01-09 13:30:01.000,1210.8455
2015-01-09 13:30:01.100,1210.8455
2015-01-09 13:30:01.200,1210.8455
2015-01-09 13:30:01.300,1210.8455
2015-01-09 13:30:01.400,1210.8455
2015-01-09 13:30:01.500,1210.315
2015-01-09 13:30:01.600,1210.14
2015-01-09 13:30:01.700,1210.3
2015-01-09 13:30:01.800,1210.3
2015-01-09 13:30:01.900,1209.5765
2015-01-09 13:30:02.000,1209.5765
2015-01-09 13:30:02.100,1209.5765
2015-01-09 13:30:02.200,1209.796
2015-01-09 13:30:02.300,1209.776
2015-01-09 13:30:02.400,1208.7160000000001
2015-01-09 13:30:02.500,1208.7160000000001
2015-01-09 13:30:02.600,1208.7160000000001
2015-01-09 13:30:02.700,1209.011
2015-01-09 13:30:02.800,1209.011
2015-01-09 13:30:02.900,1209.9155
2015-01-09 13:30:03.000,1209.063
2015-01-09 13:30:03.100,1207.65
2015-01-09 13:30:03.200,1207.65
2015-01-09 13:30:03.300,1207.33
2015-01-09 13:30:03.400,1207.585
2015-01-09 13:30:03.500,1207.585
2015-01-09 13:30:03.600,1207.585
2015-01-09 13:30:03.700,1208.241
2015-01-09 13:30:03.800,1207.645
2015-01-09 13:30:03.900,1207.645
2015-01-09 13:30:04.000,1207.645
2015-01-09 13:30:04.100,1207.6
2015-01-09 13:30:04.200,1207.816
2015-01-09 13:30:04.300,1207.816
2015-01-09 13:30:04.400,1207.816
2015-01-09 13:30:04.500,1207.816
2015-01-09 13:30:04.600,1207.816
2015-01-09 13:30:04.700,1207.816
2015-01-09 13:30:04.800,1207.816
2015-01-09 13:30:04.900,1207.816
2015-01-09 13:30:05.000,1207.816
2015-01-09 13:30:05.100,1207.816
2015-01-09 13:30:05.200,1207.816
2015-01-09 13:30:05.300,1207.816
2015-01-09 13:30:05.400,1207.816
2015-01-09 13:30:05.500,1207.816
2015-01-09 13:30:05.600,1207.816
2015-01-09 13:30:05.700,1207.816
2015-01-09 13:30:05.800,1207.816
2015-01-09 13:30:05.900,1207.816
2015-01-09 13:30:06.000,1207.98
2015-01-09 13:30:06.100,1207.88
2015-01-09 13:30:06.200,1207.88
2015-01-09 13:30:06.300,1207.88
2015-01-09 13:30:06.400,1207.98
2015-01-09 13:30:06.500,1207.98
2015-01-09 13:30:06.600,1207.9815
2015-01-09 13:30:06.700,1208.021
2015-01-09 13:30:06.800,1208.059
2015-01-09 13:30:06.900,1208.28
2015-01-09 13:30:07.000,1208.4535
2015-01-09 13:30:07.100,1208.4535
2015-01-09 13:30:07.200,1208.4535
2015-01-09 13:30:07.300,1208.4535
2015-01-09 13:30:07.400,1208.6785
2015-01-09 13:30:07.500,1208.65
2015-01-09 13:30:07.600,1208.65
2015-01-09 13:30:07.700,1208.73
2015-01-09 13:30:07.800,1208.73
2015-01-09 13:30:07.900,1208.73
2015-01-09 13:30:08.000,1208.4845
2015-01-09 13:30:08.100,1208.4845
2015-01-09 13:30:08.200,1208.4845
2015-01-09 13:30:08.300,1208.5410000000002
2015-01-09 13:30:08.400,1208.3265
2015-01-09 13:30:08.500,1208.411
2015-01-09 13:30:08.600,1208.38
2015-01-09 13:30:08.700,1208.23
2015-01-09 13:30:08.800,1208.3455
2015-01-09 13:30:08.900,1208.34
2015-01-09 13:30:09.000,1208.146
2015-01-09 13:30:09.100,1208.146
2015-01-09 13:30:09.200,1208.1715
2015-01-09 13:30:09.300,1208.2035
2015-01-09 13:30:09.400,1208.1565
2015-01-09 13:30:09.500,1208.276
2015-01-09 13:30:09.600,1208.37
