timestamp,actual,forecast,previous
2016/9/2 12:30,0.1,0.2,0.3
2016/10/7 12:30,0.3,0.2,0.1
2016/11/4 12:30,0.4,0.3,0.3
2016/12/2 13:30,-0.1,0.2,0.4
2017/1/6 13:30,0.2,0.3,-0.1
2017/2/3 13:30,0.2,0.3,0.2
2017/3/10 13:30,0.3,0.3,0.2
2017/4/7 12:30,0.1,0.2,0.3
2017/5/5 12:30,0.2,0.3,0.1
2017/6/2 12:30,0.1,0.2,0.2
2017/7/7 12:30,0.2,0.3,0.1
2017/8/4 12:30,0.3,0.3,0.2
2017/9/1 12:30,0.2,0.2,0.3
2017/10/6 12:30,0.5,0.3,0.2
2017/11/3 12:30,-0.1,0.2,0.5
2017/12/8 13:30,0.1,0.3,-0.1
2018/1/5 13:30,0.4,0.3,0.1
2018/2/2 13:30,0.3,0.3,0.4
2018/3/9 13:30,0.1,0.2,0.3
2018/4/6 12:30,0.2,0.3,0.1
2018/5/4 12:30,0.1,0.2,0.2
2018/6/1 12:30,0.3,0.2,0.1
2018/7/6 12:30,0.1,0.3,0.3
2018/8/3 12:30,0.3,0.3,0.1
2018/9/7 12:30,0.3,0.3,0.3
2018/10/5 12:30,0.3,0.3,0.3
2018/11/2 12:30,0.1,0.2,0.3
2018/12/7 13:30,0.2,0.3,0.1
2019/1/4 13:30,0.4,0.3,0.2
2019/2/1 13:30,0.1,0.3,0.4
2019/3/8 13:30,0.4,0.3,0.1
2019/4/5 12:30,0.1,0.2,0.4
2019/5/3 12:30,0.2,0.3,0.2
